# section=2
# run_id=B
# param_name=gdelta
# param_value=2.5g
# m_delta_mev=500.0
# g_delta_factor=2.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.2625178827e+02 9.7875536481e+02 3.1879717367e+01 1.8628278432e+01 1.5022805187e+02 1.9475870312e+02 -3.5743221976e+01 9.7379351560e+01 5.2848700311e+01 1.6714052323e+08 7.3195778972e+06 2.4398592991e+06 2.2208848551e+09 1.9718778833e-01 -7.4878645988e+08 2SC 1 2.6628154053e-05
3.2718168813e+02 9.8154506438e+02 3.1674116235e+01 1.8644452121e+01 1.5035848485e+02 1.9544357672e+02 -3.5479961081e+01 9.7721788360e+01 5.2636696490e+01 1.7399055691e+08 7.4188120650e+06 2.4729373550e+06 2.2533088984e+09 2.2643792389e-01 -7.5563649357e+08 2SC 1 5.2040648389e-05
3.2811158798e+02 9.8433476395e+02 3.0652152514e+01 1.8726242007e+01 1.5101808070e+02 1.9684963511e+02 -3.5112741904e+01 9.8424817553e+01 5.2593263146e+01 1.8093802778e+08 7.5071912237e+06 2.5023970746e+06 2.2822584059e+09 2.9683712493e-01 -7.6258396444e+08 2SC 1 9.5186246949e-05
3.2904148784e+02 9.8712446352e+02 3.0652152514e+01 1.8726242007e+01 1.5101808070e+02 1.9734681036e+02 -3.4881654272e+01 9.8673405178e+01 5.2344675522e+01 1.8795242900e+08 7.5704310925e+06 2.5234770308e+06 2.3030334813e+09 2.8011511905e-01 -7.6959836566e+08 2SC 1 2.7156355667e-05
3.2997138770e+02 9.8991416309e+02 3.0652152514e+01 1.8726242007e+01 1.5101808070e+02 1.9784410563e+02 -3.4651184779e+01 9.8922052817e+01 5.2096027883e+01 1.9501751336e+08 7.7319217047e+06 2.5773072349e+06 2.3562954211e+09 1.6462471253e-01 -7.7666345002e+08 2SC 1 5.1772685374e-05
3.3090128755e+02 9.9270386266e+02 2.8628172238e+01 1.8936630278e+01 1.5271476031e+02 2.0009916722e+02 -3.4318591803e+01 1.0004958361e+02 5.2665176694e+01 2.0233225478e+08 7.8498903467e+06 2.6166301156e+06 2.3952065681e+09 8.9407980126e-01 -7.8397819143e+08 2SC 1 4.9384627142e-05
3.3183118741e+02 9.9549356223e+02 2.8628172238e+01 1.8936630278e+01 1.5271476031e+02 2.0059351426e+02 -3.4091512935e+01 1.0029675713e+02 5.2418003175e+01 2.0961673719e+08 7.8712980924e+06 2.6237660308e+06 2.4023254553e+09 9.1425845495e-01 -7.9126267384e+08 2SC 1 5.4417941545e-05
3.3276108727e+02 9.9828326180e+02 2.6584643801e+01 1.9349073358e+01 1.5604091418e+02 2.0295221443e+02 -3.4299728201e+01 1.0147610722e+02 5.4564806960e+01 2.1697129272e+08 8.0220443733e+06 2.6740147911e+06 2.4524529151e+09 1.8658835128e-01 -7.9861722937e+08 2SC 1 9.0147545709e-06
3.3369098712e+02 1.0010729614e+03 2.6649053363e+01 1.9151519512e+01 1.5444773800e+02 2.0319363947e+02 -3.3601223049e+01 1.0159681974e+02 5.2850918263e+01 2.2453613302e+08 8.1279871022e+06 2.7093290341e+06 2.4876999065e+09 4.2749020115e-01 -8.0618206967e+08 2SC 1 3.0900141198e-05
3.3462088698e+02 1.0038626609e+03 2.6649053363e+01 1.9151519512e+01 1.5444773800e+02 2.0368543734e+02 -3.3377694323e+01 1.0184271867e+02 5.2605019331e+01 2.3208772080e+08 8.1717120468e+06 2.7239040156e+06 2.5023378125e+09 4.2907107314e-01 -8.1373365746e+08 2SC 1 8.1796616036e-05
3.3555078684e+02 1.0066523605e+03 2.5258882265e+01 1.9464806528e+01 1.5697424619e+02 2.0540727966e+02 -3.3546899878e+01 1.0270363983e+02 5.4270606364e+01 2.3973388074e+08 8.2926904201e+06 2.7642301400e+06 2.5428849147e+09 2.1892363644e-01 -8.2137981740e+08 2SC 1 2.9213312656e-06
3.3648068670e+02 1.0094420601e+03 2.4930024809e+01 1.9339903347e+01 1.5596696247e+02 2.0597668935e+02 -3.2933510715e+01 1.0298834468e+02 5.2978617798e+01 2.4751046408e+08 8.3880372625e+06 2.7960124208e+06 2.5749020740e+09 3.0552560761e-01 -8.2915640073e+08 2SC 1 9.5580295106e-05
3.3741058655e+02 1.0122317597e+03 2.4183012652e+01 1.9454615540e+01 1.5689206081e+02 2.0704181657e+02 -3.2800958193e+01 1.0352090829e+02 5.3371152522e+01 2.5533395004e+08 8.4544802575e+06 2.8181600858e+06 2.5972971926e+09 3.2334849529e-01 -8.3697988670e+08 2SC 1 8.9749899602e-06
3.3834048641e+02 1.0150214592e+03 2.4183012652e+01 1.9454615540e+01 1.5689206081e+02 2.0753072358e+02 -3.2581381628e+01 1.0376536179e+02 5.3126699016e+01 2.6323410404e+08 8.5345737578e+06 2.8448579193e+06 2.6243577325e+09 2.7574304342e-01 -8.4488004069e+08 2SC 1 2.1183911586e-05
3.3927038627e+02 1.0178111588e+03 2.3892227461e+01 1.9572411555e+01 1.5784202867e+02 2.0831145826e+02 -3.2572896752e+01 1.0415572913e+02 5.3686299535e+01 2.7120654788e+08 8.6260496655e+06 2.8753498885e+06 2.6553566541e+09 2.4545108099e-01 -8.5285248453e+08 2SC 1 1.4869646847e-06
3.4020028612e+02 1.0206008584e+03 2.3398720475e+01 1.9547749668e+01 1.5764314248e+02 2.0906573853e+02 -3.2175238053e+01 1.0453286927e+02 5.3110273214e+01 2.7927682874e+08 8.7283114455e+06 2.9094371485e+06 2.6900972224e+09 2.7405542111e-01 -8.6092276539e+08 2SC 1 1.0268599535e-04
3.4113018598e+02 1.0233905579e+03 2.2210744155e+01 1.9645898965e+01 1.5843466907e+02 2.1032255077e+02 -3.1913254925e+01 1.0516127539e+02 5.3273393682e+01 2.8743945900e+08 8.8066167144e+06 2.9355389048e+06 2.7167633386e+09 3.1006667541e-01 -8.6908539566e+08 2SC 1 2.7733102841e-05
3.4206008584e+02 1.0261802575e+03 2.2210744143e+01 1.9645898954e+01 1.5843466899e+02 2.1080960413e+02 -3.1697098362e+01 1.0540480207e+02 5.3029866919e+01 2.9565537198e+08 8.8831990386e+06 2.9610663462e+06 2.7429324537e+09 2.9981673046e-01 -8.7730130864e+08 2SC 1 2.4146881431e-05
3.4298998569e+02 1.0289699571e+03 2.1387644009e+01 1.9691163095e+01 1.5879970238e+02 2.1178401049e+02 -3.1405831935e+01 1.0589200525e+02 5.2907697129e+01 3.0396043003e+08 8.9685827434e+06 2.9895275811e+06 2.7721736368e+09 3.0552509285e-01 -8.8560636669e+08 2SC 1 2.9761965684e-05
3.4391988555e+02 1.0317596567e+03 2.1198798402e+01 1.9863967563e+01 1.6019328680e+02 2.1253463180e+02 -3.1551340164e+01 1.0626731590e+02 5.3925970897e+01 3.1233513960e+08 9.0437235456e+06 3.0145745152e+06 2.7979812271e+09 3.0063756775e-01 -8.9398107626e+08 2SC 1 5.6357151488e-06
