# section=2
# run_id=A
# param_name=gdelta
# param_value=1.5g
# m_delta_mev=500.0
# g_delta_factor=1.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.2253218884e+02 9.6759656652e+02 3.1480716120e+01 3.0337295100e+01 1.4679336339e+02 2.0422328972e+02 -6.2541549213e+01 1.0211164486e+02 4.4681718530e+01 1.5917455447e+08 8.4291421427e+06 2.8097140476e+06 2.5594951109e+09 1.7482966919e-01 -7.4082049112e+08 2SC 1 4.2162500644e-05
3.2346208870e+02 9.7038626609e+02 2.8747039999e+01 3.0359956332e+01 1.4690301451e+02 2.0668138419e+02 -6.1284536295e+01 1.0334069210e+02 4.3562322413e+01 1.6704914823e+08 8.6369175469e+06 2.8789725156e+06 2.6266662414e+09 1.4264795319e-01 -7.4869508488e+08 2SC 1 3.8484588967e-05
3.2439198856e+02 9.7317596567e+02 2.8553607323e+01 3.0978319157e+01 1.4989509270e+02 2.0810080568e+02 -6.2872893650e+01 1.0405040284e+02 4.5844689856e+01 1.7523749125e+08 8.7934120229e+06 2.9311373410e+06 2.6772749210e+09 3.0697832589e-01 -7.5688342790e+08 2SC 1 2.6542979779e-05
3.2532188841e+02 9.7596566524e+02 2.8435615348e+01 3.1201654041e+01 1.5097574536e+02 2.0894643367e+02 -6.3254065693e+01 1.0447321684e+02 4.6502528522e+01 1.8340313339e+08 8.8611703451e+06 2.9537234484e+06 2.6993295368e+09 3.1051136937e-01 -7.6504907004e+08 2SC 1 5.2889163253e-05
3.2625178827e+02 9.7875536481e+02 2.7162078931e+01 3.1371834705e+01 1.5179920019e+02 2.1047011169e+02 -6.3061515888e+01 1.0523505584e+02 4.6564144343e+01 1.9171749332e+08 8.9920438754e+06 2.9973479585e+06 2.7419529012e+09 2.1693548665e-01 -7.7336342998e+08 2SC 1 5.0912295263e-05
3.2718168813e+02 9.8154506438e+02 2.6472085464e+01 3.1502661827e+01 1.5243223465e+02 2.1154404333e+02 -6.2964635351e+01 1.0577202166e+02 4.6660212982e+01 2.0012653402e+08 9.1014289641e+06 3.0338096547e+06 2.7776943588e+09 2.2819651799e-01 -7.8177247067e+08 2SC 1 7.9392202792e-05
3.2811158798e+02 9.8433476395e+02 2.6161335300e+01 3.1791505850e+01 1.5382986702e+02 2.1257542636e+02 -6.3478605215e+01 1.0628771318e+02 4.7542153838e+01 2.0864432831e+08 9.2193013634e+06 3.0731004545e+06 2.8163152821e+09 2.1584304271e-01 -7.9029026496e+08 2SC 1 4.6763549659e-05
3.2904148784e+02 9.8712446352e+02 2.5121676705e+01 3.2138107909e+01 1.5550697375e+02 2.1410321732e+02 -6.3929712028e+01 1.0705160866e+02 4.8455365095e+01 2.1727258805e+08 9.3438301520e+06 3.1146100507e+06 2.8572351873e+09 2.1237433012e-01 -7.9891852471e+08 2SC 1 2.7227445659e-05
3.2997138770e+02 9.8991416309e+02 2.3896655304e+01 3.2192499359e+01 1.5577015819e+02 2.1533725156e+02 -6.3457813797e+01 1.0766862578e+02 4.8101532406e+01 2.2602198095e+08 9.4679816479e+06 3.1559938826e+06 2.8981410621e+09 2.2891120911e-01 -8.0766791760e+08 2SC 1 9.2575086209e-06
3.3090128755e+02 9.9270386266e+02 2.3716636826e+01 3.2373356007e+01 1.5664527100e+02 2.1613151555e+02 -6.3687514831e+01 1.0806575777e+02 4.8579513229e+01 2.3488113761e+08 9.5786260697e+06 3.1928753566e+06 2.9346985619e+09 2.5877583363e-01 -8.1652707427e+08 2SC 1 2.6376251009e-05
3.3183118741e+02 9.9549356223e+02 2.3372031162e+01 3.2508647009e+01 1.5729990488e+02 2.1695599389e+02 -6.3732288962e+01 1.0847799694e+02 4.8821907942e+01 2.4383630697e+08 9.6774435276e+06 3.2258145092e+06 2.9674412699e+09 2.5305497201e-01 -8.2548224363e+08 2SC 1 1.1827269663e-05
3.3276108727e+02 9.9828326180e+02 2.2506341921e+01 3.2882131731e+01 1.5910708902e+02 2.1833950444e+02 -6.4337404747e+01 1.0916975222e+02 4.9937336802e+01 2.5287924432e+08 9.7965974063e+06 3.2655324688e+06 3.0070471601e+09 2.3179556334e-01 -8.3452518097e+08 2SC 1 4.5237276281e-05
3.3369098712e+02 1.0010729614e+03 2.1827811957e+01 3.2877365417e+01 1.5908402621e+02 2.1914704654e+02 -6.3881302254e+01 1.0957352327e+02 4.9510502942e+01 2.6205601603e+08 9.9137150896e+06 3.3045716965e+06 3.0460613583e+09 2.4873310933e-01 -8.4370195268e+08 2SC 1 3.7605892508e-06
3.3462088698e+02 1.0038626609e+03 2.1878528965e+01 3.2924751081e+01 1.5931331168e+02 2.1964822192e+02 -6.3778425445e+01 1.0982411096e+02 4.9489200723e+01 2.7131676881e+08 1.0019866275e+07 3.3399554249e+06 3.0815397714e+09 2.6287793194e-01 -8.5296270546e+08 2SC 1 6.3172659424e-05
3.3555078684e+02 1.0066523605e+03 2.1072244027e+01 3.3200467464e+01 1.6064742321e+02 2.2084466545e+02 -6.4121402193e+01 1.1042233273e+02 5.0225090488e+01 2.8069096046e+08 1.0125565515e+07 3.3751885049e+06 3.1169505152e+09 2.6478716831e-01 -8.6233689711e+08 2SC 1 4.7232050412e-05
3.3648068670e+02 1.0094420601e+03 2.0516905422e+01 3.3506309423e+01 1.6212730366e+02 2.2194135760e+02 -6.4618415258e+01 1.1097067880e+02 5.1156624860e+01 2.9014829265e+08 1.0231812814e+07 3.4106042714e+06 3.1526591092e+09 2.6105744048e-01 -8.7179422931e+08 2SC 1 3.4005401417e-05
