# section=2
# run_id=G
# param_name=lam3
# param_value=0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=0.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.2346208870e+02 9.7038626609e+02 3.8252070848e+01 2.3126703882e+01 1.4920454117e+02 1.9150641892e+02 -4.8038410780e+01 9.5753209461e+01 5.3451331711e+01 1.6183156368e+08 7.2387047167e+06 2.4129015722e+06 2.1796149835e+09 2.0305301599e-01 -7.4347750033e+08 2SC 1 2.6156911668e-06
3.2439198856e+02 9.7317596567e+02 3.8191177538e+01 2.3255857224e+01 1.5003778854e+02 1.9222975432e+02 -4.8120395817e+01 9.6114877162e+01 5.3922911379e+01 1.6859253199e+08 7.3974436966e+06 2.4658145655e+06 2.2310789390e+09 1.3740075949e-01 -7.5023846864e+08 2SC 1 6.8974996506e-05
3.2532188841e+02 9.7596566524e+02 3.6131731293e+01 2.3400614140e+01 1.5097170413e+02 1.9480946511e+02 -4.7347430130e+01 9.7404732555e+01 5.3566971576e+01 1.7558932735e+08 7.5480738035e+06 2.5160246012e+06 2.2799642963e+09 2.1714347743e-01 -7.5723526400e+08 2SC 1 5.9386487018e-05
3.2625178827e+02 9.7875536481e+02 3.5070792360e+01 2.3452964214e+01 1.5130944654e+02 1.9630660108e+02 -4.6786606144e+01 9.8153300541e+01 5.3156146003e+01 1.8263043749e+08 7.6316625167e+06 2.5438875056e+06 2.3072131061e+09 2.2433900969e-01 -7.6427637414e+08 2SC 1 4.5768192368e-05
3.2718168813e+02 9.8154506438e+02 3.3648965155e+01 2.3783514917e+01 1.5344203172e+02 1.9841074290e+02 -4.6879019267e+01 9.9205371452e+01 5.4236660270e+01 1.8978269111e+08 7.7585474645e+06 2.5861824882e+06 2.3486719657e+09 1.7785280509e-01 -7.7142862777e+08 2SC 1 2.3054623339e-05
3.2811158798e+02 9.8433476395e+02 3.3648965155e+01 2.3783514917e+01 1.5344203172e+02 1.9890380014e+02 -4.6626251073e+01 9.9451900071e+01 5.3990131651e+01 1.9705978184e+08 7.8799501570e+06 2.6266500523e+06 2.3884431774e+09 1.9700466408e-01 -7.7870571850e+08 2SC 1 5.0758400716e-05
3.2904148784e+02 9.8712446352e+02 3.2362815118e+01 2.3912880594e+01 1.5427664899e+02 2.0059491268e+02 -4.6233793204e+01 1.0029745634e+02 5.3979192654e+01 2.0443782016e+08 7.9871679973e+06 2.6623893324e+06 2.4236718213e+09 2.1137316197e-01 -7.8608375681e+08 2SC 1 6.6230880410e-06
3.2997138770e+02 9.8991416309e+02 3.1993379865e+01 2.4034645470e+01 1.5506222884e+02 2.0152106186e+02 -4.6179470229e+01 1.0076053093e+02 5.4301697910e+01 2.1191431460e+08 8.0935414042e+06 2.6978471347e+06 2.4587227739e+09 2.1075714108e-01 -7.9356025125e+08 2SC 1 1.8911112220e-05
3.3090128755e+02 9.9270386266e+02 3.0804227272e+01 2.4240167600e+01 1.5638817807e+02 2.0316406782e+02 -4.6055869138e+01 1.0158203391e+02 5.4806144154e+01 2.1949018615e+08 8.2037025475e+06 2.7345675158e+06 2.4951255495e+09 2.2638801849e-01 -8.0113612280e+08 2SC 1 6.6331138643e-06
3.3183118741e+02 9.9549356223e+02 3.0804227272e+01 2.4240167600e+01 1.5638817807e+02 2.0365305896e+02 -4.5809061828e+01 1.0182652948e+02 5.4561648585e+01 2.2717155825e+08 8.2993964487e+06 2.7664654829e+06 2.5268270201e+09 2.1480890932e-01 -8.0881749491e+08 2SC 1 6.6114189096e-05
